1.220000e-02	-8.618284e-02	-8.618284e-02	-8.618284e-02	-8.618284e-02	
1.225000e-02	-8.618450e-02	-8.618450e-02	-8.618450e-02	-8.618450e-02	
1.230000e-02	-8.618615e-02	-8.618615e-02	-8.618615e-02	-8.618615e-02	
1.235000e-02	-8.618779e-02	-8.618779e-02	-8.618779e-02	-8.618779e-02	
1.240000e-02	-8.618943e-02	-8.618943e-02	-8.618943e-02	-8.618943e-02	
1.245000e-02	-8.619107e-02	-8.619107e-02	-8.619107e-02	-8.619107e-02	
1.250000e-02	-8.619270e-02	-8.619270e-02	-8.619270e-02	-8.619270e-02	
1.255000e-02	-8.619432e-02	-8.619432e-02	-8.619432e-02	-8.619432e-02	
1.260000e-02	-8.619595e-02	-8.619595e-02	-8.619595e-02	-8.619595e-02	
1.265000e-02	-8.619756e-02	-8.619756e-02	-8.619756e-02	-8.619756e-02	
1.270000e-02	-8.619918e-02	-8.619918e-02	-8.619918e-02	-8.619918e-02	
